statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
New Mexico,18,853690,ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V,31.83,30.84,32.9,28.49,1.1674,0.8112,0.87,0.7844,-13.41
New Mexico,19,80290,"NUTS NESOI, FRESH OR DRIED, SHELLED OR NOT",8.12,10.68,7.52,28.14,0.298,0.2808,0.1988,0.7749,274.37
New Mexico,20,382490,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,",17.34,6.49,19.72,26.24,0.6359,0.1706,0.5215,0.7226,33.08
New Mexico,21,350220,"MILK ALBUMIN,INC CONCEN OF 2 OR MORE WHEY PRO",4,13.94,19.23,25.29,0.1468,0.3666,0.5086,0.6963,31.5
New Mexico,22,850110,ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37,20.77,17.19,19.12,23.01,0.7619,0.4521,0.5058,0.6335,20.29
New Mexico,23,710692,"SILVER, SEMIMANUFACTURED",31.51,26.67,18.85,22.82,1.1558,0.7016,0.4984,0.6283,21.07
New Mexico,24,170230,"GLUCOSE (DEXTROSE), UNDER 20% FRUCTOSE IN DRY",8.37,26.12,25.79,22.1,0.3069,0.687,0.682,0.6085,-14.31
New Mexico,25,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,21.42,27.24,30.13,21.57,0.7856,0.7165,0.7968,0.5939,-28.41
Nevada,0,0,World,8701.08,7691.75,8666.46,9763.16,0.5512,0.4743,0.5766,0.6729,12.65
Nevada,0,25,Top 25,6551.65,5572.55,6796.15,7815.08,75.297,72.4484,78.419,80.0466,14.99
Nevada,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",3897.04,2798.28,3941.22,4591.66,44.788,36.3803,45.4767,47.0305,16.5
Nevada,2,950430,GAMES COIN-/TOKEN-OPERATED EXC BOWLING ALLEY,550.68,396.2,443.66,573.5,6.3288,5.151,5.1193,5.8742,29.27
Nevada,3,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",281.6,360.4,370.38,382.52,3.2364,4.6855,4.2737,3.9179,3.28
Nevada,4,260300,COPPER ORES AND CONCENTRATES,604.39,559.8,326.92,358.83,6.9461,7.2779,3.7723,3.6753,9.76
Nevada,5,710692,"SILVER, SEMIMANUFACTURED",1.81,49.1,5.94,280.53,0.0208,0.6384,0.0685,2.8734,4622.41
Nevada,6,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",274.37,292.3,403.06,256.93,3.1533,3.8002,4.6508,2.6316,-36.26
Nevada,7,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",116.72,159.75,172.19,194.37,1.3414,2.0769,1.9868,1.9908,12.88
Nevada,8,903180,"MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH",186.36,187.24,155.32,141.1,2.1418,2.4343,1.7922,1.4452,-9.15
Nevada,9,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",161.82,107.35,114.55,138.82,1.8597,1.3956,1.3217,1.4219,21.19
Nevada,10,711890,"COIN, NESOI",0.86,0.35,3.39,109.18,0.0098,0.0045,0.0391,1.1183,3122.25
Nevada,11,841370,"CENTRIFUGAL PUMPS, NESOI",62.02,61.55,42.96,78.25,0.7128,0.8003,0.4957,0.8015,82.14
Nevada,12,90121,"COFFEE, ROASTED, NOT DECAFFEINATED",1.91,42.99,50.04,71.58,0.0219,0.559,0.5773,0.7332,43.06
Nevada,13,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",54.66,88.29,82.87,70.14,0.6282,1.1478,0.9562,0.7184,-15.36
Nevada,14,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,4.21,32.57,57.92,63.46,0.0484,0.4235,0.6684,0.65,9.56
Nevada,15,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",0,0.06,9.71,60.61,0,0.0008,0.112,0.6208,524.22
Nevada,16,710691,"SILVER, UNWROUGHT NESOI",7.13,42.6,244.17,51.9,0.0819,0.5538,2.8174,0.5316,-78.75
Nevada,17,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",33.5,38.15,33.01,51.52,0.385,0.496,0.3808,0.5277,56.11
Nevada,18,854290,ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS,28.15,43.45,44.95,47.24,0.3236,0.5649,0.5186,0.4838,5.09
Nevada,19,854129,"TRANSISTORS, OTHER THAN PHOTOSENSITIVE, NESOI",31.02,29.64,27.85,45.44,0.3565,0.3853,0.3214,0.4654,63.15
Nevada,20,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,20.44,23.84,28.59,44.62,0.2349,0.31,0.3298,0.457,56.08
Nevada,21,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",60.45,69.2,74.31,44.22,0.6948,0.8996,0.8575,0.4529,-40.5
Nevada,22,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,51.07,44.87,45.57,42.36,0.5869,0.5834,0.5258,0.4339,-7.03
Nevada,23,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,40.31,52.79,50.97,42.23,0.4632,0.6864,0.5881,0.4326,-17.13
Nevada,24,854110,DIODES EX PHOTOSENSITIVE OR LIGHT-EMITTING DI,29.47,33.46,30.16,40.67,0.3387,0.4351,0.348,0.4166,34.87
Nevada,25,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,51.67,58.3,36.46,33.4,0.5938,0.758,0.4207,0.3421,-8.41
New York,0,0,World,86407.15,88834.33,83134.46,76720.21,5.4739,5.4773,5.5309,5.2874,-7.72
New York,0,25,Top 25,44458.3,47713.38,44889.34,41204.66,51.4521,53.7105,53.9961,53.7077,-8.21
New York,1,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",12547.56,14421.25,12656.1,12440.16,14.5214,16.2339,15.2236,16.215,-1.71
New York,2,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",4594.73,6449.84,6976.22,6810.22,5.3175,7.2605,8.3915,8.8767,-2.38
New York,3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",6228.27,6532.33,6004.9,5689.25,7.208,7.3534,7.2231,7.4156,-5.26
New York,4,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",10405.94,8116.27,6753.7,5054.18,12.0429,9.1364,8.1238,6.5878,-25.16
New York,5,970300,"ORIGINAL SCULPTURES AND STATUARY, IN ANY MATE",847.07,1152.14,1426.24,1372.34,0.9803,1.297,1.7156,1.7888,-3.78
New York,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1285.38,1262.28,1175.6,1059.02,1.4876,1.4209,1.4141,1.3804,-9.92
New York,7,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WOR",869.13,981.77,1080.13,1040.93,1.0059,1.1052,1.2993,1.3568,-3.63
New York,8,300220,VACCINES FOR HUMAN MEDICINE,403.84,740.14,1508.28,743.94,0.4674,0.8332,1.8143,0.9697,-50.68
New York,9,710231,DIAM EX IND UNWKD OR SMPL SWN CLVD OR BRUTED,292.15,348.23,191.3,602.03,0.3381,0.392,0.2301,0.7847,214.7
New York,10,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,905.36,1118.74,915.32,591.73,1.0478,1.2594,1.101,0.7713,-35.35
New York,11,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",510.27,569.65,574.5,535.99,0.5905,0.6412,0.691,0.6986,-6.7
New York,12,970600,ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEAR,531.58,545.35,611.46,513.72,0.6152,0.6139,0.7355,0.6696,-15.98
New York,13,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1384.77,1036.35,802.93,475.41,1.6026,1.1666,0.9658,0.6197,-40.79
New York,14,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,310.12,411.67,540.79,470.69,0.3589,0.4634,0.6505,0.6135,-12.96
New York,15,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,133.06,579.31,584.8,442.29,0.154,0.6521,0.7034,0.5765,-24.37
New York,16,330300,PERFUMES AND TOILET WATERS,398.42,431.2,335.91,393.37,0.4611,0.4854,0.4041,0.5127,17.11
New York,17,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",574.14,440.21,351.14,392.23,0.6645,0.4955,0.4224,0.5112,11.7
New York,18,271121,"NATURAL GAS, GASEOUS",550.25,908.48,491.85,359.54,0.6368,1.0227,0.5916,0.4686,-26.9
New York,19,330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",313.41,308.17,336.7,349.1,0.3627,0.3469,0.405,0.455,3.68
New York,20,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",365.91,349,341.77,337.27,0.4235,0.3929,0.4111,0.4396,-1.31
New York,21,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",128.67,97.16,77.69,331.54,0.1489,0.1094,0.0934,0.4321,326.76
New York,22,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",173.25,226,253.64,324.05,0.2005,0.2544,0.3051,0.4224,27.76
New York,23,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",224.2,219.27,214.77,314.21,0.2595,0.2468,0.2583,0.4096,46.31
New York,24,210690,FOOD PREPARATIONS NESOI,196.93,241.18,273.88,282.9,0.2279,0.2715,0.3294,0.3687,3.29
New York,25,847590,PARTS OF MACH FOR ASSMBL ELEC LAMP ETC MFG GL,283.91,227.38,409.71,278.54,0.3286,0.256,0.4928,0.3631,-32.02
Ohio,0,0,World,51048.2,52641.38,51156.63,49298.84,3.2339,3.2457,3.4034,3.3976,-3.63
Ohio,0,25,Top 25,18538.35,18888.55,19063.15,18738.14,36.3154,35.8816,37.2643,38.0093,-1.7
Ohio,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",4696.52,4395.65,4969.67,4721.14,9.2002,8.3502,9.7146,9.5766,-5
Ohio,2,120190,"SOYBEANS, NESOI",1216.35,1728.52,1702.62,2078.85,2.3827,3.2836,3.3282,4.2168,22.1
Ohio,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1831.69,2123.6,1958,1915.92,3.5882,4.0341,3.8275,3.8863,-2.15
Ohio,4,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,1236.09,1197.67,1365.14,1668.71,2.4214,2.2751,2.6686,3.3849,22.24
Ohio,5,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",1155.19,1112.13,1030.48,1072.2,2.2629,2.1126,2.0144,2.1749,4.05
Ohio,6,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1795.71,1302.07,1064.51,926.49,3.5177,2.4735,2.0809,1.8793,-12.97
Ohio,7,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",600.19,721.63,692.85,525.06,1.1757,1.3708,1.3544,1.0651,-24.22
Ohio,8,240220,CIGARETTES CONTAINING TOBACCO,134.54,146.93,331.14,518.36,0.2636,0.2791,0.6473,1.0515,56.54
Ohio,9,870840,GEAR BOXES FOR MOTOR VEHICLES,717.51,427.9,497.87,455.37,1.4056,0.8129,0.9732,0.9237,-8.54
Ohio,10,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",326.7,573.16,483.36,430.24,0.64,1.0888,0.9449,0.8727,-10.99
Ohio,11,340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL",506.51,419.9,424.13,411.43,0.9922,0.7977,0.8291,0.8346,-3
Ohio,12,841199,GAS TURBINE PARTS NESOI,710.63,611.68,326.37,367.38,1.3921,1.162,0.638,0.7452,12.56
Ohio,13,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",380.23,383.55,427.14,345.38,0.7449,0.7286,0.835,0.7006,-19.14
Ohio,14,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,281.5,304.95,348.54,341.48,0.5514,0.5793,0.6813,0.6927,-2.03
Ohio,15,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",314.33,454.92,469.36,332.96,0.6158,0.8642,0.9175,0.6754,-29.06
Ohio,16,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",199.77,265.83,317.82,307.48,0.3913,0.505,0.6213,0.6237,-3.25
Ohio,17,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,186.85,253.02,305.13,291.81,0.366,0.4807,0.5965,0.5919,-4.36
Ohio,18,392099,"PLATES ETC, NONCELL, NT REIN, OF PLASTICS NES",117.13,189.63,316.37,282.99,0.2294,0.3602,0.6184,0.574,-10.55
Ohio,19,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,311.36,383.73,324.3,275.69,0.6099,0.729,0.6339,0.5592,-14.99
Ohio,20,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,331.02,325.49,285.21,273.37,0.6484,0.6183,0.5575,0.5545,-4.15
Ohio,21,961900,SANITARY TOWELS AND TAMPONS DIAPERS FOR BABIE,298.63,236.33,275.58,261.46,0.585,0.4489,0.5387,0.5304,-5.13
Ohio,22,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",204.94,217.93,241.42,244.08,0.4015,0.414,0.4719,0.4951,1.1
Ohio,23,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",195.61,243.3,259.98,242.07,0.3832,0.4622,0.5082,0.491,-6.89
Ohio,24,300440,"ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG",392.59,417.22,327.54,224.96,0.7691,0.7926,0.6403,0.4563,-31.32
Ohio,25,870120,ROAD TRACTORS FOR SEMI-TRAILERS,396.78,451.79,318.63,223.27,0.7773,0.8582,0.6229,0.4529,-29.93
Oklahoma,0,0,World,6919.75,6308.26,5250.67,5047.88,0.4384,0.3889,0.3493,0.3479,-3.86
Oklahoma,0,25,Top 25,2619.17,2282.53,2059.46,2132.31,37.8507,36.1831,39.2227,42.2416,3.54
Oklahoma,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",595.71,384.91,426.89,469.19,8.6089,6.1016,8.1303,9.2948,9.91
Oklahoma,2,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,121.59,5.88,46.66,173.49,1.7571,0.0932,0.8886,3.437,271.83
Oklahoma,3,870210,MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(,88.89,95.37,119.01,120.28,1.2846,1.5119,2.2666,2.3828,1.07
Oklahoma,4,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",145.17,141.34,127.83,116.52,2.098,2.2405,2.4345,2.3083,-8.84
Oklahoma,5,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",113.36,101.73,78.95,102.88,1.6382,1.6127,1.5036,2.038,30.31
Oklahoma,6,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,123.42,153.3,114.52,84.82,1.7836,2.4302,2.1811,1.6803,-25.94
Oklahoma,7,841391,PARTS OF PUMPS FOR LIQUIDS,162.04,183.14,114.09,79.28,2.3417,2.9032,2.173,1.5705,-30.52
Oklahoma,8,841950,"HEAT EXCHANGE UNITS, INDUSTRIAL TYPE",80.74,112.16,97.91,76.28,1.1667,1.7779,1.8648,1.5112,-22.09
Oklahoma,9,841582,AIR CONDITIONING MACH ETC INCORP REFRIG UNIT,63.08,67.7,73.2,74.66,0.9115,1.0732,1.3941,1.4791,2
Oklahoma,10,851660,"OVEN,COOKING STOVE & PLATE,RANGE,ROASTER, NES",58.15,53.24,64.1,73.34,0.8403,0.8439,1.2208,1.4529,14.42
Oklahoma,11,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,89.98,107.99,65.94,67.81,1.3004,1.7118,1.2558,1.3433,2.84
Oklahoma,12,381512,SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM,54.07,42.19,72.93,57.56,0.7813,0.6688,1.389,1.1404,-21.07
Oklahoma,13,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",108.2,107.44,104.64,56.99,1.5637,1.7031,1.9929,1.1291,-45.53
Oklahoma,14,350400,"PEPTONES, OTHER PROTEINS & DERIV ETC; HIDE PO",65.35,65.84,51.94,56.9,0.9444,1.0437,0.9891,1.1272,9.55
Oklahoma,15,100199,"WHEAT AND MESLIN, NESOI",188.7,51.01,47.72,53.34,2.727,0.8086,0.9089,1.0566,11.77
Oklahoma,16,848140,SAFETY OR RELIEF VALVES,88.42,95.32,67.73,53.1,1.2778,1.511,1.29,1.052,-21.6
Oklahoma,17,520100,"COTTON, NOT CARDED OR COMBED",48.39,49.71,37.86,52.81,0.6993,0.788,0.7211,1.0462,39.49
Oklahoma,18,854460,ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 100,149.89,147.65,80.38,49.49,2.1661,2.3405,1.5309,0.9804,-38.43
Oklahoma,19,841370,"CENTRIFUGAL PUMPS, NESOI",96.95,128.14,75.27,48.43,1.4011,2.0312,1.4335,0.9594,-35.66
Oklahoma,20,830990,"STOPPERS, CAPS, LIDS, SEALS ETC NES, PRTS, BS",14.1,50.91,48.37,46.7,0.2037,0.807,0.9211,0.9251,-3.45
Oklahoma,21,841480,"AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESO",90.84,82.45,51.3,46.1,1.3128,1.307,0.977,0.9132,-10.14
Oklahoma,22,340490,"ARTIFICIAL WAXES AND PREPARED WAXES, NESOI",35.35,23.86,21.93,44.02,0.5109,0.3783,0.4177,0.8721,100.72
Oklahoma,23,160100,"SAUSAGES, SIMILAR PRDT MEAT ETC FOOD PREP OF",16.6,14.11,27.25,43.59,0.24,0.2237,0.519,0.8635,59.95
Oklahoma,24,980240,"ARTICLES DONATED FOR RELIEF ETC., NESOI, EXPO",1.68,1.33,1.24,42.48,0.0242,0.021,0.0236,0.8416,3327.49
Oklahoma,25,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,18.5,15.84,41.79,42.23,0.2673,0.2511,0.7959,0.8366,1.06
Oregon,0,0,World,18633.58,20888.78,20085.72,21752.61,1.1804,1.2879,1.3363,1.4991,8.3
Oregon,0,25,Top 25,10526.84,12232.92,12591.7,15051.83,56.4939,58.5622,62.6898,69.1955,19.54
Oregon,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",3827.39,4648.81,5409.5,6628.45,20.5403,22.2551,26.9321,30.472,22.53
Oregon,2,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,616.36,940.14,1153.64,1372.19,3.3078,4.5007,5.7436,6.3082,18.94
Oregon,3,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,40.11,99.05,172.63,1164.14,0.2153,0.4742,0.8595,5.3517,574.37
Oregon,4,100199,"WHEAT AND MESLIN, NESOI",1255.82,1590.29,930.54,991.41,6.7396,7.6131,4.6328,4.5577,6.54
Oregon,5,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",750,896.4,976.35,753.5,4.025,4.2913,4.8609,3.464,-22.82
Oregon,6,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",472.83,444.71,433.93,437.46,2.5375,2.129,2.1604,2.0111,0.81
Oregon,7,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",502.23,535.71,454.46,408.67,2.6953,2.5646,2.2626,1.8787,-10.08
Oregon,8,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",30.43,18.98,173,364.44,0.1633,0.0909,0.8613,1.6754,110.67
Oregon,9,310420,POTASSIUM CHLORIDE,816.82,792.28,628.37,344.04,4.3836,3.7929,3.1285,1.5816,-45.25
Oregon,10,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",106.57,130.89,187.88,253.04,0.5719,0.6266,0.9354,1.1633,34.68
Oregon,11,370242,"PHOT FLM NO SPROCKET HLS,OV 610MM& OV200MM EX",255.6,253.78,277.81,229.97,1.3717,1.2149,1.3831,1.0572,-17.22
Oregon,12,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",195.49,287.84,265.6,227.73,1.0491,1.378,1.3223,1.0469,-14.26
Oregon,13,640690,PARTS FOOTWEAR REMOVABLE INSOLES GAITERS ETC,114.82,158.01,193.22,205.73,0.6162,0.7564,0.962,0.9458,6.47
Oregon,14,283620,DISODIUM CARBONATE,37.42,2.35,110.81,200.47,0.2008,0.0112,0.5517,0.9216,80.92
Oregon,15,121490,"FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,",202.18,155.85,149.5,177.39,1.085,0.7461,0.7443,0.8155,18.66
Oregon,16,854129,"TRANSISTORS, OTHER THAN PHOTOSENSITIVE, NESOI",110.83,154.91,151.8,174.31,0.5948,0.7416,0.7558,0.8013,14.83
Oregon,17,120190,"SOYBEANS, NESOI",381.55,278.13,35.29,166.15,2.0477,1.3315,0.1757,0.7638,370.79
Oregon,18,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",123.51,134.3,129.03,159.4,0.6629,0.6429,0.6424,0.7328,23.54
Oregon,19,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",152.38,153.47,154.59,151.87,0.8178,0.7347,0.7696,0.6982,-1.76
Oregon,20,841199,GAS TURBINE PARTS NESOI,101.93,92.05,125.12,146.63,0.547,0.4407,0.6229,0.6741,17.2
Oregon,21,903090,PTS OF INST F MEAS ELECT QUAT ALPHA BETA INZN,75.85,99.91,112.94,113.32,0.4071,0.4783,0.5623,0.521,0.34
Oregon,22,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",166.33,175.64,115.01,97.97,0.8926,0.8408,0.5726,0.4504,-14.82
Oregon,23,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,53.26,50.68,84.29,97.71,0.2858,0.2426,0.4196,0.4492,15.93
Oregon,24,440121,"WOOD IN CHIPS OR PARTICLES, CONIFEROUS",83.53,99.91,106.22,93.41,0.4483,0.4783,0.5288,0.4294,-12.06
Oregon,25,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,53.59,38.81,60.18,92.43,0.2876,0.1858,0.2996,0.4249,53.58
Pennsylvania,0,0,World,41180.77,40410.83,39437.33,36484.39,2.6088,2.4916,2.6237,2.5144,-7.49
Pennsylvania,0,25,Top 25,12551.84,11238.74,11957.68,10813.6,30.4799,27.8112,30.3207,29.639,-9.57
Pennsylvania,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",1999.12,1561.39,1303.56,1207.7,4.8545,3.8638,3.3054,3.3102,-7.35
Pennsylvania,2,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",640.46,676.22,1126.51,1117.11,1.5553,1.6734,2.8565,3.0619,-0.83
Pennsylvania,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1045.81,1163.9,1147.48,1026.82,2.5396,2.8802,2.9096,2.8144,-10.51
Pennsylvania,4,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",319.23,368.6,474.46,888.75,0.7752,0.9121,1.2031,2.436,87.32
Pennsylvania,5,300220,VACCINES FOR HUMAN MEDICINE,1073.61,1037.08,993.17,741.44,2.6071,2.5663,2.5184,2.0322,-25.35
Pennsylvania,6,271112,"PROPANE, LIQUEFIED",168.26,226,387.86,586.51,0.4086,0.5593,0.9835,1.6076,51.22
Pennsylvania,7,871150,"MOTORCYCLES, CYCL,EXCD 800 CC",543.27,561.38,542.37,547.36,1.3192,1.3892,1.3753,1.5003,0.92
Pennsylvania,8,901920,"OZONE,OXYGEN,ETC THERAPY, RESPIRATION APPARAT",410.97,430.65,415.15,444.66,0.998,1.0657,1.0527,1.2188,7.11
Pennsylvania,9,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,1152.48,332.56,781.18,374.78,2.7986,0.823,1.9808,1.0272,-52.02
Pennsylvania,10,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,428.69,385.53,511.44,358.2,1.041,0.954,1.2968,0.9818,-29.96
Pennsylvania,11,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,140.11,340.85,616.14,352.45,0.3402,0.8435,1.5623,0.966,-42.8
Pennsylvania,12,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,46.33,132.56,29.14,306.95,0.1125,0.328,0.0739,0.8413,953.55
Pennsylvania,13,392690,"ARTICLES OF PLASTICS, NESOI",335.63,332.94,319.73,304.6,0.815,0.8239,0.8107,0.8349,-4.73
Pennsylvania,14,880212,HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20,233.74,267.21,420.46,272.3,0.5676,0.6612,1.0662,0.7463,-35.24
Pennsylvania,15,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,249.27,265.9,298.52,268.38,0.6053,0.658,0.757,0.7356,-10.1
Pennsylvania,16,860210,DIESEL ELECTRIC LOCOMOTIVES,366.94,295.19,454.52,227.11,0.891,0.7305,1.1525,0.6225,-50.03
Pennsylvania,17,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,226.38,221.79,245.55,225.58,0.5497,0.5488,0.6226,0.6183,-8.13
Pennsylvania,18,750512,"BARS, RODS AND PROFILES OF NICKEL ALLOYS",198.93,178.49,198.13,212.21,0.4831,0.4417,0.5024,0.5817,7.11
Pennsylvania,19,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG EN,191.58,229.36,221.46,211.32,0.4652,0.5676,0.5616,0.5792,-4.58
Pennsylvania,20,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1827.47,1164.22,344.48,207.54,4.4377,2.881,0.8735,0.5689,-39.75
Pennsylvania,21,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",356.82,379.63,295.16,205.07,0.8665,0.9394,0.7484,0.5621,-30.52
Pennsylvania,22,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",193.05,233.95,187.22,191.8,0.4688,0.5789,0.4747,0.5257,2.45
Pennsylvania,23,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",163.05,179.64,192.58,183.74,0.3959,0.4445,0.4883,0.5036,-4.6
Pennsylvania,24,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,161.31,170.16,226.54,180.77,0.3917,0.4211,0.5744,0.4955,-20.2
Pennsylvania,25,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",79.35,103.56,224.86,170.44,0.1927,0.2563,0.5702,0.4672,-24.2
Puerto Rico,0,0,World,19965.85,20280.63,20179.48,19886.71,1.2648,1.2504,1.3425,1.3705,-1.45
Puerto Rico,0,25,Top 25,16309.41,16967.99,17524.72,17633.36,81.6865,83.666,86.8443,88.6691,0.62
Puerto Rico,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",6203.89,6846.19,6733.52,6603.49,31.0725,33.7573,33.3681,33.2056,-1.93
Puerto Rico,2,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",1498.42,2507.23,2764.97,4216.67,7.5049,12.3627,13.7019,21.2035,52.5
Puerto Rico,3,293719,POLYPEPTIDE PROTEIN& GLYCOPROTEIN HORMONES &D,1129.48,1081.49,1360.34,1109.61,5.657,5.3326,6.7412,5.5797,-18.43
